"","Country","Beverage Types","year","Alcohol..recorded.per.capita..15...consumption..in.litres.of.pure.alcohol."
"15874","Switzerland"," Other alcoholic beverages",1986,0.3
"15875","Switzerland"," Other alcoholic beverages",1985,0.3
"15876","Switzerland"," Other alcoholic beverages",1984,0.31
"15877","Switzerland"," Other alcoholic beverages",1983,0.33
"15878","Switzerland"," Other alcoholic beverages",1982,0.31
"15879","Switzerland"," Other alcoholic beverages",1981,0.32
"15880","Switzerland"," Other alcoholic beverages",1980,0.31
"15881","Syrian Arab Republic"," All types",1999,0.52
"15882","Syrian Arab Republic"," All types",1998,0.93
"15883","Syrian Arab Republic"," All types",1997,0.76
"15884","Syrian Arab Republic"," All types",1996,0.82
"15885","Syrian Arab Republic"," All types",1995,0.66
"15886","Syrian Arab Republic"," All types",1994,0.77
"15887","Syrian Arab Republic"," All types",1993,0.76
"15888","Syrian Arab Republic"," All types",1992,0.91
"15889","Syrian Arab Republic"," All types",1991,0.76
"15890","Syrian Arab Republic"," All types",1990,0.59
"15891","Syrian Arab Republic"," All types",1989,0.55
"15892","Syrian Arab Republic"," All types",1988,0.84
"15893","Syrian Arab Republic"," All types",1987,0.77
"15894","Syrian Arab Republic"," All types",1986,1.03
"15895","Syrian Arab Republic"," All types",1985,1.01
"15896","Syrian Arab Republic"," All types",1984,0.85
"15897","Syrian Arab Republic"," All types",1983,0.79
"15898","Syrian Arab Republic"," All types",1982,0.96
"15899","Syrian Arab Republic"," All types",1981,0.82
"15900","Syrian Arab Republic"," All types",1980,0.93
"15901","Syrian Arab Republic"," Beer",1999,0.07
"15902","Syrian Arab Republic"," Beer",1998,0.05
"15903","Syrian Arab Republic"," Beer",1997,0.06
"15904","Syrian Arab Republic"," Beer",1996,0.06
"15905","Syrian Arab Republic"," Beer",1995,0.07
"15906","Syrian Arab Republic"," Beer",1994,0.07
"15907","Syrian Arab Republic"," Beer",1993,0.07
"15908","Syrian Arab Republic"," Beer",1992,0.07
"15909","Syrian Arab Republic"," Beer",1991,0.07
"15910","Syrian Arab Republic"," Beer",1990,0.08
"15911","Syrian Arab Republic"," Beer",1989,0.07
"15912","Syrian Arab Republic"," Beer",1988,0.06
"15913","Syrian Arab Republic"," Beer",1987,0.07
"15914","Syrian Arab Republic"," Beer",1986,0.08
"15915","Syrian Arab Republic"," Beer",1985,0.08
"15916","Syrian Arab Republic"," Beer",1984,0.08
"15917","Syrian Arab Republic"," Beer",1983,0.08
"15918","Syrian Arab Republic"," Beer",1982,0.08
"15919","Syrian Arab Republic"," Beer",1981,0.09
"15920","Syrian Arab Republic"," Beer",1980,0.07
"15921","Syrian Arab Republic"," Wine",1999,0.36
"15922","Syrian Arab Republic"," Wine",1998,0.79
"15923","Syrian Arab Republic"," Wine",1997,0.61
"15924","Syrian Arab Republic"," Wine",1996,0.65
"15925","Syrian Arab Republic"," Wine",1995,0.46
"15926","Syrian Arab Republic"," Wine",1994,0.55
"15927","Syrian Arab Republic"," Wine",1993,0.54
"15928","Syrian Arab Republic"," Wine",1992,0.68
"15929","Syrian Arab Republic"," Wine",1991,0.57
"15930","Syrian Arab Republic"," Wine",1990,0.37
"15931","Syrian Arab Republic"," Wine",1989,0.36
"15932","Syrian Arab Republic"," Wine",1988,0.67
"15933","Syrian Arab Republic"," Wine",1987,0.6
"15934","Syrian Arab Republic"," Wine",1986,0.83
"15935","Syrian Arab Republic"," Wine",1985,0.78
"15936","Syrian Arab Republic"," Wine",1984,0.64
"15937","Syrian Arab Republic"," Wine",1983,0.53
"15938","Syrian Arab Republic"," Wine",1982,0.73
"15939","Syrian Arab Republic"," Wine",1981,0.64
"15940","Syrian Arab Republic"," Wine",1980,0.76
"15941","Syrian Arab Republic"," Spirits",1999,0.09
"15942","Syrian Arab Republic"," Spirits",1998,0.09
"15943","Syrian Arab Republic"," Spirits",1997,0.09
"15944","Syrian Arab Republic"," Spirits",1996,0.11
"15945","Syrian Arab Republic"," Spirits",1995,0.13
"15946","Syrian Arab Republic"," Spirits",1994,0.15
"15947","Syrian Arab Republic"," Spirits",1993,0.15
"15948","Syrian Arab Republic"," Spirits",1992,0.16
"15949","Syrian Arab Republic"," Spirits",1991,0.12
"15950","Syrian Arab Republic"," Spirits",1990,0.14
"15951","Syrian Arab Republic"," Spirits",1989,0.11
"15952","Syrian Arab Republic"," Spirits",1988,0.11
"15953","Syrian Arab Republic"," Spirits",1987,0.1
"15954","Syrian Arab Republic"," Spirits",1986,0.11
"15955","Syrian Arab Republic"," Spirits",1985,0.15
"15956","Syrian Arab Republic"," Spirits",1984,0.14
"15957","Syrian Arab Republic"," Spirits",1983,0.18
"15958","Syrian Arab Republic"," Spirits",1982,0.15
"15959","Syrian Arab Republic"," Spirits",1981,0.09
"15960","Syrian Arab Republic"," Spirits",1980,0.09
"15961","Syrian Arab Republic"," Other alcoholic beverages",1999,0
"15962","Syrian Arab Republic"," Other alcoholic beverages",1998,0
"15963","Syrian Arab Republic"," Other alcoholic beverages",1997,0
"15964","Syrian Arab Republic"," Other alcoholic beverages",1996,0
"15965","Syrian Arab Republic"," Other alcoholic beverages",1995,0
"15966","Syrian Arab Republic"," Other alcoholic beverages",1994,0
"15967","Syrian Arab Republic"," Other alcoholic beverages",1993,0
"15968","Syrian Arab Republic"," Other alcoholic beverages",1992,0
"15969","Syrian Arab Republic"," Other alcoholic beverages",1991,0
"15970","Syrian Arab Republic"," Other alcoholic beverages",1990,0
"15971","Syrian Arab Republic"," Other alcoholic beverages",1989,0
"15972","Syrian Arab Republic"," Other alcoholic beverages",1988,0
"15973","Syrian Arab Republic"," Other alcoholic beverages",1987,0
"15974","Syrian Arab Republic"," Other alcoholic beverages",1986,0
"15975","Syrian Arab Republic"," Other alcoholic beverages",1985,0
"15976","Syrian Arab Republic"," Other alcoholic beverages",1984,0
"15977","Syrian Arab Republic"," Other alcoholic beverages",1983,0
"15978","Syrian Arab Republic"," Other alcoholic beverages",1982,0
"15979","Syrian Arab Republic"," Other alcoholic beverages",1981,0
"15980","Syrian Arab Republic"," Other alcoholic beverages",1980,0
"15981","Tajikistan"," All types",1999,0.33
"15982","Tajikistan"," All types",1998,0.45
"15983","Tajikistan"," All types",1997,0.8
"15984","Tajikistan"," All types",1996,1.82
"15985","Tajikistan"," All types",1995,1.75
"15986","Tajikistan"," All types",1994,1.28
"15987","Tajikistan"," All types",1993,1.17
"15988","Tajikistan"," All types",1992,2.4
"15989","Tajikistan"," All types",1991,NA
"15990","Tajikistan"," All types",1990,NA
"15991","Tajikistan"," All types",1989,NA
"15992","Tajikistan"," All types",1988,NA
"15993","Tajikistan"," All types",1987,NA
"15994","Tajikistan"," All types",1986,NA
"15995","Tajikistan"," All types",1985,NA
"15996","Tajikistan"," All types",1984,NA
"15997","Tajikistan"," All types",1983,NA
"15998","Tajikistan"," All types",1982,NA
"15999","Tajikistan"," All types",1981,NA
"16000","Tajikistan"," All types",1980,NA
"16001","Tajikistan"," Beer",1999,0.01
"16002","Tajikistan"," Beer",1998,0.03
"16003","Tajikistan"," Beer",1997,0.03
"16004","Tajikistan"," Beer",1996,0.02
"16005","Tajikistan"," Beer",1995,0.11
"16006","Tajikistan"," Beer",1994,0.12
"16007","Tajikistan"," Beer",1993,0.15
"16008","Tajikistan"," Beer",1992,0.23
"16009","Tajikistan"," Beer",1991,NA
"16010","Tajikistan"," Beer",1990,NA
"16011","Tajikistan"," Beer",1989,NA
"16012","Tajikistan"," Beer",1988,NA
"16013","Tajikistan"," Beer",1987,NA
"16014","Tajikistan"," Beer",1986,NA
"16015","Tajikistan"," Beer",1985,NA
"16016","Tajikistan"," Beer",1984,NA
"16017","Tajikistan"," Beer",1983,NA
"16018","Tajikistan"," Beer",1982,NA
"16019","Tajikistan"," Beer",1981,NA
"16020","Tajikistan"," Beer",1980,NA
"16021","Tajikistan"," Wine",1999,0.17
"16022","Tajikistan"," Wine",1998,0.22
"16023","Tajikistan"," Wine",1997,0.27
"16024","Tajikistan"," Wine",1996,0.39
"16025","Tajikistan"," Wine",1995,0.37
"16026","Tajikistan"," Wine",1994,0.39
"16027","Tajikistan"," Wine",1993,0.52
"16028","Tajikistan"," Wine",1992,0.72
"16029","Tajikistan"," Wine",1991,NA
"16030","Tajikistan"," Wine",1990,NA
"16031","Tajikistan"," Wine",1989,NA
"16032","Tajikistan"," Wine",1988,NA
"16033","Tajikistan"," Wine",1987,NA
"16034","Tajikistan"," Wine",1986,NA
"16035","Tajikistan"," Wine",1985,NA
"16036","Tajikistan"," Wine",1984,NA
"16037","Tajikistan"," Wine",1983,NA
"16038","Tajikistan"," Wine",1982,NA
"16039","Tajikistan"," Wine",1981,NA
"16040","Tajikistan"," Wine",1980,NA
"16041","Tajikistan"," Spirits",1999,0.14
"16042","Tajikistan"," Spirits",1998,0.19
"16043","Tajikistan"," Spirits",1997,0.5
"16044","Tajikistan"," Spirits",1996,1.41
"16045","Tajikistan"," Spirits",1995,1.27
"16046","Tajikistan"," Spirits",1994,0.76
"16047","Tajikistan"," Spirits",1993,0.51
"16048","Tajikistan"," Spirits",1992,1.44
"16049","Tajikistan"," Spirits",1991,NA
"16050","Tajikistan"," Spirits",1990,NA
"16051","Tajikistan"," Spirits",1989,NA
"16052","Tajikistan"," Spirits",1988,NA
"16053","Tajikistan"," Spirits",1987,NA
"16054","Tajikistan"," Spirits",1986,NA
"16055","Tajikistan"," Spirits",1985,NA
"16056","Tajikistan"," Spirits",1984,NA
"16057","Tajikistan"," Spirits",1983,NA
"16058","Tajikistan"," Spirits",1982,NA
"16059","Tajikistan"," Spirits",1981,NA
"16060","Tajikistan"," Spirits",1980,NA
"16061","Thailand"," All types",1999,5.16
"16062","Thailand"," All types",1998,5.88
"16063","Thailand"," All types",1997,5.9
"16064","Thailand"," All types",1996,6.1
"16065","Thailand"," All types",1995,5.75
"16066","Thailand"," All types",1994,5.07
"16067","Thailand"," All types",1993,5.07
"16068","Thailand"," All types",1992,5
"16069","Thailand"," All types",1991,5.14
"16070","Thailand"," All types",1990,5.02
"16071","Thailand"," All types",1989,4
"16072","Thailand"," All types",1988,3.45
"16073","Thailand"," All types",1987,2.6
"16074","Thailand"," All types",1986,2.46
"16075","Thailand"," All types",1985,2.46
"16076","Thailand"," All types",1984,6.04
"16077","Thailand"," All types",1983,6.05
"16078","Thailand"," All types",1982,5.26
"16079","Thailand"," All types",1981,5.47
"16080","Thailand"," All types",1980,5.51
"16081","Thailand"," Beer",1999,1.03
"16082","Thailand"," Beer",1998,1.04
"16083","Thailand"," Beer",1997,0.96
"16084","Thailand"," Beer",1996,0.81
"16085","Thailand"," Beer",1995,0.71
"16086","Thailand"," Beer",1994,0.59
"16087","Thailand"," Beer",1993,0.5
"16088","Thailand"," Beer",1992,0.39
"16089","Thailand"," Beer",1991,0.35
"16090","Thailand"," Beer",1990,0.33
"16091","Thailand"," Beer",1989,0.21
"16092","Thailand"," Beer",1988,0.17
"16093","Thailand"," Beer",1987,0.13
"16094","Thailand"," Beer",1986,0.12
"16095","Thailand"," Beer",1985,0.14
"16096","Thailand"," Beer",1984,0.23
"16097","Thailand"," Beer",1983,0.21
"16098","Thailand"," Beer",1982,0.18
"16099","Thailand"," Beer",1981,0.16
"16100","Thailand"," Beer",1980,0.2
"16101","Thailand"," Wine",1999,0.01
"16102","Thailand"," Wine",1998,0.19
"16103","Thailand"," Wine",1997,0.01
"16104","Thailand"," Wine",1996,0.03
"16105","Thailand"," Wine",1995,0.01
"16106","Thailand"," Wine",1994,0.02
"16107","Thailand"," Wine",1993,0
"16108","Thailand"," Wine",1992,0
"16109","Thailand"," Wine",1991,0
"16110","Thailand"," Wine",1990,0
"16111","Thailand"," Wine",1989,0
"16112","Thailand"," Wine",1988,0
"16113","Thailand"," Wine",1987,0
"16114","Thailand"," Wine",1986,0
"16115","Thailand"," Wine",1985,0
"16116","Thailand"," Wine",1984,0
"16117","Thailand"," Wine",1983,0
"16118","Thailand"," Wine",1982,0
"16119","Thailand"," Wine",1981,0
"16120","Thailand"," Wine",1980,0
"16121","Thailand"," Spirits",1999,4.12
"16122","Thailand"," Spirits",1998,4.65
"16123","Thailand"," Spirits",1997,4.93
"16124","Thailand"," Spirits",1996,5.26
"16125","Thailand"," Spirits",1995,5.03
"16126","Thailand"," Spirits",1994,4.46
"16127","Thailand"," Spirits",1993,4.57
"16128","Thailand"," Spirits",1992,4.61
"16129","Thailand"," Spirits",1991,4.79
"16130","Thailand"," Spirits",1990,4.69
"16131","Thailand"," Spirits",1989,3.71
"16132","Thailand"," Spirits",1988,3.3
"16133","Thailand"," Spirits",1987,2.45
"16134","Thailand"," Spirits",1986,2.32
"16135","Thailand"," Spirits",1985,2.32
"16136","Thailand"," Spirits",1984,5.8
"16137","Thailand"," Spirits",1983,5.83
"16138","Thailand"," Spirits",1982,5.07
"16139","Thailand"," Spirits",1981,5.3
"16140","Thailand"," Spirits",1980,5.31
"16141","Thailand"," Other alcoholic beverages",1999,0
"16142","Thailand"," Other alcoholic beverages",1998,0
"16143","Thailand"," Other alcoholic beverages",1997,0
"16144","Thailand"," Other alcoholic beverages",1996,0
"16145","Thailand"," Other alcoholic beverages",1995,0
"16146","Thailand"," Other alcoholic beverages",1994,0
"16147","Thailand"," Other alcoholic beverages",1993,0
"16148","Thailand"," Other alcoholic beverages",1992,0
"16149","Thailand"," Other alcoholic beverages",1991,0
"16150","Thailand"," Other alcoholic beverages",1990,0
"16151","Thailand"," Other alcoholic beverages",1989,0
"16152","Thailand"," Other alcoholic beverages",1988,0
"16153","Thailand"," Other alcoholic beverages",1987,0
"16154","Thailand"," Other alcoholic beverages",1986,0
"16155","Thailand"," Other alcoholic beverages",1985,0
"16156","Thailand"," Other alcoholic beverages",1984,0
"16157","Thailand"," Other alcoholic beverages",1983,0
"16158","Thailand"," Other alcoholic beverages",1982,0
"16159","Thailand"," Other alcoholic beverages",1981,0
"16160","Thailand"," Other alcoholic beverages",1980,0
"16161","Timor-Leste"," All types",1999,0.5
"16162","Timor-Leste"," All types",1998,0.49
"16163","Timor-Leste"," All types",1997,0.44
"16164","Timor-Leste"," All types",1996,0.41
"16165","Timor-Leste"," All types",1995,0.4
"16166","Timor-Leste"," All types",1994,0.39
"16167","Timor-Leste"," All types",1993,0.38
"16168","Timor-Leste"," All types",1992,0.37
"16169","Timor-Leste"," All types",1991,0.38
"16170","Timor-Leste"," All types",1990,0.37
"16171","Timor-Leste"," All types",1989,NA
"16172","Timor-Leste"," All types",1988,NA
"16173","Timor-Leste"," All types",1987,NA
"16174","Timor-Leste"," All types",1986,NA
"16175","Timor-Leste"," All types",1985,NA
"16176","Timor-Leste"," All types",1984,NA
"16177","Timor-Leste"," All types",1983,NA
"16178","Timor-Leste"," All types",1982,NA
"16179","Timor-Leste"," All types",1981,NA
"16180","Timor-Leste"," All types",1980,NA
"16181","Timor-Leste"," Beer",1999,0.42
"16182","Timor-Leste"," Beer",1998,0.4
"16183","Timor-Leste"," Beer",1997,0.36
"16184","Timor-Leste"," Beer",1996,0.33
"16185","Timor-Leste"," Beer",1995,0.31
"16186","Timor-Leste"," Beer",1994,0.3
"16187","Timor-Leste"," Beer",1993,0.29
"16188","Timor-Leste"," Beer",1992,0.26
"16189","Timor-Leste"," Beer",1991,0.27
"16190","Timor-Leste"," Beer",1990,0.26
"16191","Timor-Leste"," Beer",1989,NA
"16192","Timor-Leste"," Beer",1988,NA
"16193","Timor-Leste"," Beer",1987,NA
"16194","Timor-Leste"," Beer",1986,NA
"16195","Timor-Leste"," Beer",1985,NA
"16196","Timor-Leste"," Beer",1984,NA
"16197","Timor-Leste"," Beer",1983,NA
"16198","Timor-Leste"," Beer",1982,NA
"16199","Timor-Leste"," Beer",1981,NA
"16200","Timor-Leste"," Beer",1980,NA
"16201","Timor-Leste"," Wine",1999,0.03
"16202","Timor-Leste"," Wine",1998,0.04
"16203","Timor-Leste"," Wine",1997,0.04
"16204","Timor-Leste"," Wine",1996,0.04
"16205","Timor-Leste"," Wine",1995,0.05
"16206","Timor-Leste"," Wine",1994,0.05
"16207","Timor-Leste"," Wine",1993,0.05
"16208","Timor-Leste"," Wine",1992,0.06
"16209","Timor-Leste"," Wine",1991,0.07
"16210","Timor-Leste"," Wine",1990,0.07
"16211","Timor-Leste"," Wine",1989,NA
"16212","Timor-Leste"," Wine",1988,NA
"16213","Timor-Leste"," Wine",1987,NA
"16214","Timor-Leste"," Wine",1986,NA
"16215","Timor-Leste"," Wine",1985,NA
"16216","Timor-Leste"," Wine",1984,NA
"16217","Timor-Leste"," Wine",1983,NA
"16218","Timor-Leste"," Wine",1982,NA
"16219","Timor-Leste"," Wine",1981,NA
"16220","Timor-Leste"," Wine",1980,NA
"16221","Timor-Leste"," Spirits",1999,0.05
"16222","Timor-Leste"," Spirits",1998,0.05
"16223","Timor-Leste"," Spirits",1997,0.04
"16224","Timor-Leste"," Spirits",1996,0.04
"16225","Timor-Leste"," Spirits",1995,0.04
"16226","Timor-Leste"," Spirits",1994,0.04
"16227","Timor-Leste"," Spirits",1993,0.04
"16228","Timor-Leste"," Spirits",1992,0.04
"16229","Timor-Leste"," Spirits",1991,0.04
"16230","Timor-Leste"," Spirits",1990,0.04
"16231","Timor-Leste"," Spirits",1989,NA
"16232","Timor-Leste"," Spirits",1988,NA
"16233","Timor-Leste"," Spirits",1987,NA
"16234","Timor-Leste"," Spirits",1986,NA
"16235","Timor-Leste"," Spirits",1985,NA
"16236","Timor-Leste"," Spirits",1984,NA
"16237","Timor-Leste"," Spirits",1983,NA
"16238","Timor-Leste"," Spirits",1982,NA
"16239","Timor-Leste"," Spirits",1981,NA
"16240","Timor-Leste"," Spirits",1980,NA
"16241","Timor-Leste"," Other alcoholic beverages",1999,0
"16242","Timor-Leste"," Other alcoholic beverages",1998,0
"16243","Timor-Leste"," Other alcoholic beverages",1997,0
"16244","Timor-Leste"," Other alcoholic beverages",1996,0
"16245","Timor-Leste"," Other alcoholic beverages",1995,0
"16246","Timor-Leste"," Other alcoholic beverages",1994,0
"16247","Timor-Leste"," Other alcoholic beverages",1993,0
"16248","Timor-Leste"," Other alcoholic beverages",1992,0
"16249","Timor-Leste"," Other alcoholic beverages",1991,0
"16250","Timor-Leste"," Other alcoholic beverages",1990,0
"16251","Timor-Leste"," Other alcoholic beverages",1989,NA
"16252","Timor-Leste"," Other alcoholic beverages",1988,NA
"16253","Timor-Leste"," Other alcoholic beverages",1987,NA
"16254","Timor-Leste"," Other alcoholic beverages",1986,NA
"16255","Timor-Leste"," Other alcoholic beverages",1985,NA
"16256","Timor-Leste"," Other alcoholic beverages",1984,NA
"16257","Timor-Leste"," Other alcoholic beverages",1983,NA
"16258","Timor-Leste"," Other alcoholic beverages",1982,NA
"16259","Timor-Leste"," Other alcoholic beverages",1981,NA
"16260","Timor-Leste"," Other alcoholic beverages",1980,NA
"16261","Togo"," All types",1999,0.97
"16262","Togo"," All types",1998,1.26
"16263","Togo"," All types",1997,1.4
"16264","Togo"," All types",1996,1.35
"16265","Togo"," All types",1995,1.59
"16266","Togo"," All types",1994,1.3
"16267","Togo"," All types",1993,1.27
"16268","Togo"," All types",1992,1.34
"16269","Togo"," All types",1991,1.58
"16270","Togo"," All types",1990,1.91
"16271","Togo"," All types",1989,2.22
"16272","Togo"," All types",1988,2.54
"16273","Togo"," All types",1987,2.65
"16274","Togo"," All types",1986,2.8
"16275","Togo"," All types",1985,2.84
"16276","Togo"," All types",1984,2.61
"16277","Togo"," All types",1983,3.61
"16278","Togo"," All types",1982,6.79
"16279","Togo"," All types",1981,5.4
"16280","Togo"," All types",1980,4.42
"16281","Togo"," Beer",1999,0.48
"16282","Togo"," Beer",1998,0.52
"16283","Togo"," Beer",1997,0.45
"16284","Togo"," Beer",1996,0.47
"16285","Togo"," Beer",1995,0.57
"16286","Togo"," Beer",1994,0.35
"16287","Togo"," Beer",1993,0.38
"16288","Togo"," Beer",1992,0.54
"16289","Togo"," Beer",1991,0.6
"16290","Togo"," Beer",1990,0.67
"16291","Togo"," Beer",1989,1.72
"16292","Togo"," Beer",1988,2.01
"16293","Togo"," Beer",1987,2.23
"16294","Togo"," Beer",1986,2.21
"16295","Togo"," Beer",1985,2.07
"16296","Togo"," Beer",1984,1.76
"16297","Togo"," Beer",1983,1.91
"16298","Togo"," Beer",1982,1.52
"16299","Togo"," Beer",1981,2.15
"16300","Togo"," Beer",1980,1.91
"16301","Togo"," Wine",1999,0.07
"16302","Togo"," Wine",1998,0.11
"16303","Togo"," Wine",1997,0.14
"16304","Togo"," Wine",1996,0.14
"16305","Togo"," Wine",1995,0.18
"16306","Togo"," Wine",1994,0.16
"16307","Togo"," Wine",1993,0.09
"16308","Togo"," Wine",1992,0.15
"16309","Togo"," Wine",1991,0.16
"16310","Togo"," Wine",1990,0.13
"16311","Togo"," Wine",1989,0.19
"16312","Togo"," Wine",1988,0.15
"16313","Togo"," Wine",1987,0.13
"16314","Togo"," Wine",1986,0.17
"16315","Togo"," Wine",1985,0.22
"16316","Togo"," Wine",1984,0.26
"16317","Togo"," Wine",1983,0.48
"16318","Togo"," Wine",1982,0.51
"16319","Togo"," Wine",1981,0.43
"16320","Togo"," Wine",1980,0.3
"16321","Togo"," Spirits",1999,0.21
"16322","Togo"," Spirits",1998,0.33
"16323","Togo"," Spirits",1997,0.44
"16324","Togo"," Spirits",1996,0.37
"16325","Togo"," Spirits",1995,0.18
"16326","Togo"," Spirits",1994,0.14
"16327","Togo"," Spirits",1993,0.11
"16328","Togo"," Spirits",1992,0.19
"16329","Togo"," Spirits",1991,0.23
"16330","Togo"," Spirits",1990,0.35
"16331","Togo"," Spirits",1989,0.29
"16332","Togo"," Spirits",1988,0.36
"16333","Togo"," Spirits",1987,0.28
"16334","Togo"," Spirits",1986,0.42
"16335","Togo"," Spirits",1985,0.56
"16336","Togo"," Spirits",1984,0.58
"16337","Togo"," Spirits",1983,1.22
"16338","Togo"," Spirits",1982,4.17
"16339","Togo"," Spirits",1981,2.27
"16340","Togo"," Spirits",1980,1.58
"16341","Togo"," Other alcoholic beverages",1999,0.21
"16342","Togo"," Other alcoholic beverages",1998,0.3
"16343","Togo"," Other alcoholic beverages",1997,0.37
"16344","Togo"," Other alcoholic beverages",1996,0.37
"16345","Togo"," Other alcoholic beverages",1995,0.66
"16346","Togo"," Other alcoholic beverages",1994,0.65
"16347","Togo"," Other alcoholic beverages",1993,0.69
"16348","Togo"," Other alcoholic beverages",1992,0.46
"16349","Togo"," Other alcoholic beverages",1991,0.59
"16350","Togo"," Other alcoholic beverages",1990,0.76
"16351","Togo"," Other alcoholic beverages",1989,0.02
"16352","Togo"," Other alcoholic beverages",1988,0.02
"16353","Togo"," Other alcoholic beverages",1987,0.01
"16354","Togo"," Other alcoholic beverages",1986,0
"16355","Togo"," Other alcoholic beverages",1985,0
"16356","Togo"," Other alcoholic beverages",1984,0.01
"16357","Togo"," Other alcoholic beverages",1983,0
"16358","Togo"," Other alcoholic beverages",1982,0.59
"16359","Togo"," Other alcoholic beverages",1981,0.55
"16360","Togo"," Other alcoholic beverages",1980,0.63
"16361","Tonga"," All types",1999,1.33
"16362","Tonga"," All types",1998,0.96
"16363","Tonga"," All types",1997,0.77
"16364","Tonga"," All types",1996,0.91
"16365","Tonga"," All types",1995,0.95
"16366","Tonga"," All types",1994,0.9
"16367","Tonga"," All types",1993,0.84
"16368","Tonga"," All types",1992,0.67
"16369","Tonga"," All types",1991,0.57
"16370","Tonga"," All types",1990,0.76
"16371","Tonga"," All types",1989,NA
"16372","Tonga"," All types",1988,NA
"16373","Tonga"," All types",1987,NA
"16374","Tonga"," All types",1986,NA
"16375","Tonga"," All types",1985,NA
"16376","Tonga"," All types",1984,NA
"16377","Tonga"," All types",1983,NA
"16378","Tonga"," All types",1982,NA
"16379","Tonga"," All types",1981,NA
"16380","Tonga"," All types",1980,NA
"16381","Tonga"," Beer",1999,0.18
"16382","Tonga"," Beer",1998,0.22
"16383","Tonga"," Beer",1997,0.3
"16384","Tonga"," Beer",1996,0.39
"16385","Tonga"," Beer",1995,0.44
"16386","Tonga"," Beer",1994,0.51
"16387","Tonga"," Beer",1993,0.39
"16388","Tonga"," Beer",1992,0.36
"16389","Tonga"," Beer",1991,0.33
"16390","Tonga"," Beer",1990,0.47
"16391","Tonga"," Beer",1989,NA
"16392","Tonga"," Beer",1988,NA
"16393","Tonga"," Beer",1987,NA
"16394","Tonga"," Beer",1986,NA
"16395","Tonga"," Beer",1985,NA
"16396","Tonga"," Beer",1984,NA
"16397","Tonga"," Beer",1983,NA
"16398","Tonga"," Beer",1982,NA
"16399","Tonga"," Beer",1981,NA
"16400","Tonga"," Beer",1980,NA
"16401","Tonga"," Wine",1999,0.22
"16402","Tonga"," Wine",1998,0.21
"16403","Tonga"," Wine",1997,0.15
"16404","Tonga"," Wine",1996,0.13
"16405","Tonga"," Wine",1995,0.1
"16406","Tonga"," Wine",1994,0.08
"16407","Tonga"," Wine",1993,0.1
"16408","Tonga"," Wine",1992,0.11
"16409","Tonga"," Wine",1991,0.08
"16410","Tonga"," Wine",1990,0.07
"16411","Tonga"," Wine",1989,NA
"16412","Tonga"," Wine",1988,NA
"16413","Tonga"," Wine",1987,NA
"16414","Tonga"," Wine",1986,NA
"16415","Tonga"," Wine",1985,NA
"16416","Tonga"," Wine",1984,NA
"16417","Tonga"," Wine",1983,NA
"16418","Tonga"," Wine",1982,NA
"16419","Tonga"," Wine",1981,NA
"16420","Tonga"," Wine",1980,NA
"16421","Tonga"," Spirits",1999,0.93
"16422","Tonga"," Spirits",1998,0.53
"16423","Tonga"," Spirits",1997,0.31
"16424","Tonga"," Spirits",1996,0.39
"16425","Tonga"," Spirits",1995,0.42
"16426","Tonga"," Spirits",1994,0.32
"16427","Tonga"," Spirits",1993,0.34
"16428","Tonga"," Spirits",1992,0.2
"16429","Tonga"," Spirits",1991,0.16
"16430","Tonga"," Spirits",1990,0.22
"16431","Tonga"," Spirits",1989,NA
"16432","Tonga"," Spirits",1988,NA
"16433","Tonga"," Spirits",1987,NA
"16434","Tonga"," Spirits",1986,NA
"16435","Tonga"," Spirits",1985,NA
"16436","Tonga"," Spirits",1984,NA
"16437","Tonga"," Spirits",1983,NA
"16438","Tonga"," Spirits",1982,NA
"16439","Tonga"," Spirits",1981,NA
"16440","Tonga"," Spirits",1980,NA
"16441","Tonga"," Other alcoholic beverages",1999,0
"16442","Tonga"," Other alcoholic beverages",1998,0
"16443","Tonga"," Other alcoholic beverages",1997,0.01
"16444","Tonga"," Other alcoholic beverages",1996,0
"16445","Tonga"," Other alcoholic beverages",1995,0
"16446","Tonga"," Other alcoholic beverages",1994,0
"16447","Tonga"," Other alcoholic beverages",1993,0
"16448","Tonga"," Other alcoholic beverages",1992,0
"16449","Tonga"," Other alcoholic beverages",1991,0
"16450","Tonga"," Other alcoholic beverages",1990,0
"16451","Tonga"," Other alcoholic beverages",1989,NA
"16452","Tonga"," Other alcoholic beverages",1988,NA
"16453","Tonga"," Other alcoholic beverages",1987,NA
"16454","Tonga"," Other alcoholic beverages",1986,NA
"16455","Tonga"," Other alcoholic beverages",1985,NA
"16456","Tonga"," Other alcoholic beverages",1984,NA
"16457","Tonga"," Other alcoholic beverages",1983,NA
"16458","Tonga"," Other alcoholic beverages",1982,NA
"16459","Tonga"," Other alcoholic beverages",1981,NA
"16460","Tonga"," Other alcoholic beverages",1980,NA
"16461","Trinidad and Tobago"," All types",1999,3.81
"16462","Trinidad and Tobago"," All types",1998,3.59
"16463","Trinidad and Tobago"," All types",1997,3.31
"16464","Trinidad and Tobago"," All types",1996,2.4
"16465","Trinidad and Tobago"," All types",1995,4.27
"16466","Trinidad and Tobago"," All types",1994,5.52
"16467","Trinidad and Tobago"," All types",1993,5.18
"16468","Trinidad and Tobago"," All types",1992,5.65
